title,console,genre,publisher,vg_score,critic_score,user_score,total_shipped,aisan_sales,north_american_sales,japan_sales,european_sales,global_sales,release_year
Hooters Road Trip,PS,Racing,Ubisoft,8,9,8,75,4.76,6.12,4.56,6.35,21.79,2002
Batman  Gotham City Racer,PS,Racing,Ubisoft,10,4,8,119,0.05,0.03,2.26,0.02,2.36,2001
The Dukes of Hazzard  Return of the General Lee,PS2,Racing,Ubisoft,4,3,2,24,0.21,0.11,1.28,0.08,1.68,2004
Taxi 3,PS2,Racing,Ubisoft,7,9,7,117,7.6,5.34,1.15,6.23,20.32,2003
Rayman Arena,PS2,Racing,Ubisoft,6,6.7,2,87,0.6,0.29,3.47,0.23,4.59,2002
Nitrobike,PS2,Racing,Ubisoft,3,2,7,246,3.6,1.37,1.27,5.95,12.19,2008
Monster Jam  Maximum Destruction,PS2,Racing,Ubisoft,4,2,2,43,0.65,0.32,4.54,0.25,5.76,2002
Monster 4x4  Masters of Metal,PS2,Racing,Ubisoft,10,4,9,139,0.28,0.14,1.35,0.11,1.88,2003
187  Ride or Die,PS2,Racing,Ubisoft,8,4,2,73,0.15,0.07,5.82,0.06,6.1,2005
WRC 2  FIA World Rally Championship,PS3,Racing,Ubisoft,5,6,3,161,0.16,6.58,2.64,0.13,9.51,2011
Vin Diesel  Wheelman,PS3,Racing,Ubisoft,2,6.9,5,56,0.32,0.12,2.03,0.14,2.61,2009
Driver  San Francisco,PS3,Racing,Ubisoft,8,8.2,6,226,0.95,0.24,0.01,0.53,1.73,2011
TrackMania Turbo,PS4,Racing,Ubisoft,3,5,4,83,0.47,0.04,5.02,0.35,5.88,2016
The Crew  Wild Run,PS4,Racing,Ubisoft,4,5,3,255,0.14,4.06,5.65,0.12,9.97,2015
The Crew 2,PS4,Racing,Ubisoft,3,6.5,1,39,0.82,0.22,0.05,0.42,1.51,2018
The Crew,PS4,Racing,Ubisoft,3,6,9,118,1.79,0.44,0.03,1.04,3.3,2014
Driver 76,PSN,Racing,Ubisoft,1,5.5,2,103,2.64,3.1,2.42,2.74,10.9,2009
Asphalt  Urban GT 2,PSN,Racing,Ubisoft,6,1,2,61,2.86,1.17,4.92,1.68,10.63,2010
Tom Clancys Ghost Recon  Future Soldier,DS,Shooter,Ubisoft,6,5,9,129,2.74,7.07,3.18,4.26,17.25,2012
Brothers In Arms DS,DS,Shooter,Ubisoft,9,5,3,285,0.04,0.03,1.7,5.74,7.51,2007
Zeit 2,PC,Shooter,Ubisoft,1,7.5,10,86,2.31,7.56,1.79,3.43,15.09,2011
XIII,PC,Shooter,Ubisoft,2,10,10,275,4.25,2.91,3.11,3.85,14.12,2003
Will Rock,PC,Shooter,Ubisoft,7,3,3,270,3.87,7.5,5.32,1.35,18.04,2003
Tom Clancys The Division 2,PC,Shooter,Ubisoft,9,6,10,207,7.49,4.03,3.54,1.03,16.09,2019
Tom Clancys The Division,PC,Shooter,Ubisoft,10,4,7,294,0.48,0.26,2.58,0.18,3.5,2016
Tom Clancys Splinter Cell,PC,Shooter,Ubisoft,1,8,1,115,0.01,3.48,5.45,6.98,15.92,2003
Tom Clancys Rainbow Six  Vegas 2,PC,Shooter,Ubisoft,10,3,5,133,0.02,1.03,1.56,0.02,2.63,2008
Tom Clancys Rainbow Six  Siege,PC,Shooter,Ubisoft,3,9,2,233,0.3,0.18,1.67,0.09,2.24,2015
Tom Clancys Rainbow Six  Rogue Spear  Black Thorn,PC,Shooter,Ubisoft,6,9,5,194,3.03,2.97,2.88,4.03,12.91,2001
Tom Clancys Rainbow Six  Quarantine,PC,Shooter,Ubisoft,3,2,1,119,4.55,3.74,3.34,6.88,18.51,2020
Tom Clancys Rainbow Six  Patriots,PC,Shooter,Ubisoft,9,6,4,52,2.52,1.65,4.81,3.5,12.48,2014
Tom Clancys Rainbow Six  Lockdown,PC,Shooter,Ubisoft,2,5,9,95,2.88,4.76,2.27,4.16,14.07,2006
Tom Clancys Rainbow Six Vegas,PC,Shooter,Ubisoft,1,4,4,90,1.2,4.6,4.92,3.77,14.49,2006
Tom Clancys Rainbow Six 3  Raven Shield,PC,Shooter,Ubisoft,5,1,5,256,1.3,4.08,1.04,1.78,8.2,2003
Tom Clancys Rainbow Six 3  Gold Edition,PC,Shooter,Ubisoft,10,7,5,39,3.49,5.99,4.68,6.45,20.61,2004
Tom Clancys Rainbow Six 3  Athena Sword,PC,Shooter,Ubisoft,7,8,7,35,3.09,3.7,3.82,4.48,15.09,2004
Tom Clancys Rainbow 6  Patriots,PC,Shooter,Ubisoft,7,7,4,60,2.92,5.93,5.94,2.41,17.2,2014
Tom Clancys Ghost Recon  Island Thunder,PC,Shooter,Ubisoft,9,8,6,267,5.36,2.26,2.72,4.1,14.44,2002
Tom Clancys Ghost Recon  Future Soldier,PC,Shooter,Ubisoft,5,6,10,269,0.17,0.05,5.34,0.1,5.66,2012
Tom Clancys Ghost Recon  Desert Siege,PC,Shooter,Ubisoft,7,8,8,86,2.42,3.37,4.98,4.92,15.69,2002
Tom Clancys Ghost Recon Wildlands,PC,Shooter,Ubisoft,6,7.4,6,146,0.04,5.29,3.78,0.04,9.15,2017
Tom Clancys Ghost Recon Breakpoint,PC,Shooter,Ubisoft,2,3,3,244,4.06,5.69,5.75,3.71,19.21,2019
Tom Clancys Ghost Recon Advanced Warfighter 2,PC,Shooter,Ubisoft,1,10,8,148,0.01,2.12,2.52,0.01,4.66,2007
Tom Clancys Ghost Recon Advanced Warfighter,PC,Shooter,Ubisoft,7,6,9,287,5.38,4.13,4.91,3.24,17.66,2006
Tom Clancys Ghost Recon,PC,Shooter,Ubisoft,1,9,7,107,2.56,5.8,4.52,6.23,19.11,2001
The Sum of All Fears,PC,Shooter,Ubisoft,8,8,1,159,5.84,5.46,4.46,2.14,17.9,2002
Far Cry  New Dawn,PC,Shooter,Ubisoft,1,4,7,12,6.21,6.56,2.38,1.12,16.27,2019
Far Cry 4,PC,Shooter,Ubisoft,5,8.5,6,204,0.65,0.19,5.46,0.41,6.71,2014
Far Cry 3  Blood Dragon,PC,Shooter,Ubisoft,5,8,8,140,5.06,3.23,2.86,6.83,17.98,2013
Far Cry 3,PC,Shooter,Ubisoft,3,1,3,16,0.92,0.22,2.24,0.64,4.02,2012
Far Cry 2,PC,Shooter,Ubisoft,3,8.4,7,69,0.48,0.01,3.45,0.45,4.39,2008
Far Cry,PC,Shooter,Ubisoft,6,8.6,4,2.5,6.56,3.06,1.62,5.41,16.65,2004
Call of Juarez  The Cartel,PC,Shooter,Ubisoft,6,4.5,3,100,0.12,0.05,5.61,0.05,5.83,2011
Call of Juarez  Gunslinger,PC,Shooter,Ubisoft,10,5,2,156,7.81,6.53,4.61,5.77,24.72,2013
Call of Juarez  Bound in Blood,PC,Shooter,Ubisoft,4,6,1,98,0.03,4.05,5.05,0.03,9.16,2009
Call of Juarez,PC,Shooter,Ubisoft,2,6.7,5,5,0.01,6.51,3.55,0.01,10.08,2007
Brothers In Arms  Road to Hill 30,PC,Shooter,Ubisoft,3,10,3,134,1.78,2.82,1.67,3.97,10.24,2005
Brothers in Arms  Hells Highway,PC,Shooter,Ubisoft,8,6,2,74,0.02,4.65,4.61,0.02,9.3,2008
Brothers in Arms  Furious 4,PC,Shooter,Ubisoft,3,8,7,230,7,5.94,3.67,5.09,21.7,2012
Brothers In Arms  Earned in Blood,PC,Shooter,Ubisoft,7,5,2,284,2.67,6.47,3.61,1.29,14.04,2005
Bloody Good Time,PC,Shooter,Ubisoft,6,5,9,0.12,1.64,3.04,5.74,3.5,13.92,2010
Tom Clancys Rainbow Six  Lone Wolf,PS,Shooter,Ubisoft,4,7,8,21,2.7,1.15,5.96,6.86,16.67,2002
Tom Clancys Rainbow Six   Rainbow Six  Rogue Spear,PS,Shooter,Ubisoft,2,1,6,147,5.78,2.77,5.55,1.3,15.4,2002
XIII,PS2,Shooter,Ubisoft,8,1,9,201,0.57,0.28,2.64,0.22,3.71,2003
World War Zero  Iron Storm,PS2,Shooter,Ubisoft,9,3,4,23,7.58,1.52,2.38,5.98,17.46,2004
Tom Clancys Rainbow Six  Lockdown,PS2,Shooter,Ubisoft,5,6,9,276,0.35,0.17,4.51,0.13,5.16,2005
Tom Clancys Rainbow Six 3,PS2,Shooter,Ubisoft,3,1,5,57,0.81,0.4,1.33,0.31,2.85,2004
Tom Clancys Ghost Recon  Jungle Storm,PS2,Shooter,Ubisoft,3,6,10,64,1.16,0.57,5.53,0.44,7.7,2004
Tom Clancys Ghost Recon  Advanced Warfighter,PS2,Shooter,Ubisoft,2,10,5,114,0.06,0.03,3.39,0.02,3.5,2006
Tom Clancys Ghost Recon 2,PS2,Shooter,Ubisoft,3,7,10,262,1.08,0.64,1,0.34,3.06,2004
Tom Clancys Ghost Recon,PS2,Shooter,Ubisoft,5,7,10,219,1.94,1.42,5.35,0.4,9.11,2002
Brothers In Arms  Road to Hill 30,PS2,Shooter,Ubisoft,6,7,6,291,0.46,0.38,4.69,0.01,5.54,2005
Tom Clancys Rainbow Six  Vegas 2,PS3,Shooter,Ubisoft,1,8.2,3,280,1.34,0.66,0.04,0.45,2.49,2008
Tom Clancys Rainbow Six  Vegas,PS3,Shooter,Ubisoft,8,1,9,99,1.25,0.47,0.03,0.53,2.28,2007
Tom Clancys Rainbow Six  Patriots,PS3,Shooter,Ubisoft,10,3,1,240,2.48,6.62,2.91,1.25,13.26,2014
Tom Clancys Rainbow 6  Patriots,PS3,Shooter,Ubisoft,7,8,8,39,3.91,3.28,5.62,5.32,18.13,1900
Tom Clancys Ghost Recon  Future Soldier,PS3,Shooter,Ubisoft,5,7,7,270,0.96,0.41,0.09,0.33,1.79,2012
Tom Clancys Ghost Recon Advanced Warfighter 2,PS3,Shooter,Ubisoft,5,3,1,299,1.03,0.34,0.02,0.48,1.87,2007
Haze,PS3,Shooter,Ubisoft,2,5.6,8,251,0.99,0.49,0.02,0.33,1.83,2008
Far Cry 4,PS3,Shooter,Ubisoft,9,10,10,13,1.26,0.35,0.09,0.63,2.33,2014
Far Cry 3,PS3,Shooter,Ubisoft,7,2,1,132,3.27,0.88,0.1,1.79,6.04,2012
Far Cry 2,PS3,Shooter,Ubisoft,7.5,8.4,2,17,1.38,0.43,0.01,0.69,2.51,2008
Child of Eden,PS3,Shooter,Ubisoft,3,7.7,1,54,0.22,0.09,4.21,0.1,4.62,2011
Call of Juarez  The Cartel,PS3,Shooter,Ubisoft,2,5.4,10,169,0.29,0.12,5.59,0.12,6.12,2011
Call of Juarez  Gunslinger,PS3,Shooter,Ubisoft,10,7.6,5,117,5.89,4.38,1.19,4.14,15.6,2013
Call of Juarez  Bound in Blood,PS3,Shooter,Ubisoft,8,7.7,10,279,0.88,0.35,0.01,0.38,1.62,2009
Brothers In Arms  Hells Highway,PS3,Shooter,Ubisoft,7,6,7,258,0.94,0.45,4.9,0.34,6.63,2008
Brothers in Arms  Furious 4,PS3,Shooter,Ubisoft,1,5,5,135,0.07,0.01,3.14,0.05,3.27,2012
XIII,PS4,Shooter,Ubisoft,6,4,7,257,6.53,5.87,1.3,5.23,18.93,2020
Tom Clancys The Division,PS4,Shooter,Ubisoft,8,1,10,99,4.37,1.49,0.16,2.04,8.06,2016
Tom Clancys Rainbow Six  Siege,PS4,Shooter,Ubisoft,6,10,4,101,4.36,1.29,0.36,2.06,8.07,2015
Tom Clancys Rainbow Six  Quarantine,PS4,Shooter,Ubisoft,6,1,7,296,4.38,4.12,3.85,2.05,14.4,2020
Tom Clancys Ghost Recon Wildlands,PS4,Shooter,Ubisoft,3,7,2,252,3.12,1.07,0.22,1.35,5.76,2017
Tom Clancys Ghost Recon Breakpoint,PS4,Shooter,Ubisoft,7,3,1,208,5.06,6.02,3.55,1.96,16.59,2019
Tom Clancy?s The Division 2,PS4,Shooter,Ubisoft,2,4,9,179,1.71,5.21,1.92,3.43,12.27,2019
Far Cry  New Dawn,PS4,Shooter,Ubisoft,3,8,2,172,7.84,2.75,3.17,3.2,16.96,2019
Far Cry 4,PS4,Shooter,Ubisoft,1,8.4,10,129,4.06,1.18,0.11,2.14,7.49,2014
Brothers in Arms  Furious 4,PS4,Shooter,Ubisoft,2,5,6,53,3.85,4.33,3.93,2.43,14.54,2018
Tom Clancys Rainbow Six  Siege,PS5,Shooter,Ubisoft,4,4,6,268,7.31,1.52,1.81,4.29,14.93,2020
Tom Clancys Rainbow Six  Quarantine,PS5,Shooter,Ubisoft,8,8,6,20,5.19,3.91,4.39,3.2,16.69,2020
Tom Clancys Splinter Cell Essentials,PSN,Shooter,Ubisoft,7,4,3,221,3.73,2.72,5.62,3.41,15.48,2009
Tom Clancys Rainbow Six  Vegas 2,PSN,Shooter,Ubisoft,1,8,2,287,6.11,6.94,5.03,1.41,19.49,2011
Tom Clancys Rainbow Six  Vegas,PSN,Shooter,Ubisoft,1,1,4,125,1.19,5.73,3.83,4.71,15.46,2009
Tom Clancys Ghost Recon  Predator,PSN,Shooter,Ubisoft,9,10,5,31,1.3,7.88,3.78,6.15,19.11,2010
Tom Clancys Ghost Recon Advanced Warfighter 2,PSN,Shooter,Ubisoft,3,6.3,2,111,2.78,7.69,3.88,4.54,18.89,2009
Far Cry 2,PSN,Shooter,Ubisoft,10,10,6,125,7.87,3.44,2.5,6.29,20.1,2011
CellFactor  Psychokinetic Wars,PSN,Shooter,Ubisoft,7,8,3,273,5.07,3.75,5.09,5.56,19.47,2009
Brothers in Arms  D Day,PSN,Shooter,Ubisoft,6,6.9,6,261,1.46,6.5,1.45,2.53,11.94,2009
Style Lab  Makeover,DS,Simulation,Ubisoft,2,6,5,69,0.4,0.34,4.3,0.04,5.08,2009
Style Lab  Jewelry Design,DS,Simulation,Ubisoft,2,10,8,101,0.33,0.3,5.56,6.98,13.17,2009
Puppy Palace,DS,Simulation,Ubisoft,9,1,5,55,0.38,0.35,1.99,5.83,8.55,2008
Pippa Funnell 2  Farm Adventures,DS,Simulation,Ubisoft,8,2,6,272,0.01,4.86,2.45,0.01,7.33,2007
Petz  Horsez 2,DS,Simulation,Ubisoft,5,6,8,106,0.43,0.39,5.98,6.7,13.5,2007
Petz  Dolphinz Encounter,DS,Simulation,Ubisoft,2,7,6,228,0.03,0.01,1.93,0.01,1.98,2009
Petz  Dogz Talent Show,DS,Simulation,Ubisoft,9,2,7,101,0.15,0.14,3.8,3.43,7.52,2009
Petz  Dogz Pack,DS,Simulation,Ubisoft,2,5,8,214,0.61,0.56,1.85,6.8,9.82,2008
Petz  Dogz Pack,DS,Simulation,Ubisoft,10,6,8,271,3.9,7.01,2.29,3.54,16.74,2008
Petz  Catz Playground,DS,Simulation,Ubisoft,7,3,1,114,0.03,0.02,4.11,6.33,10.49,2010
Petz  Catz 2,DS,Simulation,Ubisoft,9,6,5,252,1.02,0.51,1.2,0.4,3.13,2007
Petz Wild Animals  Tigerz,DS,Simulation,Ubisoft,2,1,10,113,0.56,0.52,3.26,4.21,8.55,2008
Petz Wild Animals  Dolphinz,DS,Simulation,Ubisoft,2,6,1,103,1.32,0.71,2.87,0.48,5.38,2007
Petz Rescue  Wildlife Vet,DS,Simulation,Ubisoft,10,4,7,43,0.38,0.35,4.55,2.31,7.59,2008
Petz Pony  Beauty Pageant,DS,Simulation,Ubisoft,5,7,2,45,0.19,0.18,1.83,4.4,6.6,2009
Petz Nursery,DS,Simulation,Ubisoft,2,7,10,77,0.54,0.5,4.22,4.81,10.07,2009
Petz Monkeyz House,DS,Simulation,Ubisoft,5,5.5,7,16,0.22,0.2,2.11,5.96,8.49,2008
Petz Hamsterz Superstarz,DS,Simulation,Ubisoft,4,7,7,169,0.1,0.09,2.62,1.98,4.79,2009
Petz Fashion  Dogz & Catz,DS,Simulation,Ubisoft,1,5,3,162,0.11,0.1,2.63,2.53,5.37,2009
Petz Fantasy  Sunshine Magic,DS,Simulation,Ubisoft,10,9,3,242,0.08,0.07,3.28,6.02,9.45,2010
Petz Fantasy  Moonlight Magic,DS,Simulation,Ubisoft,10,7,7,137,0.12,0.11,3.89,2.73,6.85,2010
Petz Dogz Fashion,DS,Simulation,Ubisoft,9,9,7,113,0.84,0.46,4.29,0.3,5.89,2008
Petz Dogz 2,DS,Simulation,Ubisoft,4,8,4,150,1.1,0.46,5.9,0.52,7.98,2007
Petz Catz Clan,DS,Simulation,Ubisoft,5,5,8,212,0.55,0.47,1.9,0.03,2.95,2008
Petz Bunnyz Bunch,DS,Simulation,Ubisoft,7,6,9,154,0.05,0.05,5.45,4.81,10.36,2011
Petz Bunnyz,DS,Simulation,Ubisoft,2,1,8,101,0.43,0.39,5.43,0.01,6.26,2008
Pawly Pets  My Pet Hotel,DS,Simulation,Ubisoft,10,9,6,191,0.01,3.01,1.51,0.01,4.54,2007
My Healthy Cooking Coach,DS,Simulation,Ubisoft,9,4,9,185,0.1,0.09,1.9,6.85,8.94,2009
Miami Nights  Singles in the City,DS,Simulation,Ubisoft,10,6,2,231,0.08,0.08,2.37,5.48,8.01,2008
Jojos Fashion Show  Design in a Dash ,DS,Simulation,Ubisoft,8,7,2,254,0.04,0.04,3.08,6.31,9.47,2009
Imagine  Zookeeper,DS,Simulation,Ubisoft,3,4,5,43,0.24,0.15,5.89,0.06,6.34,2009
Imagine  Wedding Designer,DS,Simulation,Ubisoft,8,1,5,109,1.28,0.55,3.74,0.59,6.16,2008
Imagine  Teacher,DS,Simulation,Ubisoft,6,9,4,201,1.71,0.7,2.3,0.83,5.54,2008
Imagine  Sweet 16,DS,Simulation,Ubisoft,10,4,8,256,0.03,0.02,2.13,6.52,8.7,2010
Imagine  Salon Stylist,DS,Simulation,Ubisoft,7,4,7,177,0.37,0.23,5.88,0.11,6.59,2009
Imagine  Rock Star,DS,Simulation,Ubisoft,5,1,10,11,0.81,0.4,4.09,0.33,5.63,2008
Imagine  Reporter,DS,Simulation,Ubisoft,6,5,2,103,0.1,0.08,5.73,0.01,5.92,2010
Imagine  Party Planner,DS,Simulation,Ubisoft,6,1,9,41,0.05,0.05,2.65,6.12,8.87,2010
Imagine  My Restaurant,DS,Simulation,Ubisoft,9,10,8,277,0.08,2.19,2.76,0.07,5.1,2009
Imagine  Music Fest,DS,Simulation,Ubisoft,3,10,4,300,0.16,0.14,3.31,6.03,9.64,2009
Imagine  Movie Star,DS,Simulation,Ubisoft,6,5,7,18,0.34,0.31,1.45,4.59,6.69,2008
Imagine  Master Chef,DS,Simulation,Ubisoft,8,4,9,51,1.47,0.39,4.42,0.91,7.19,2007
Imagine  Makeup Artist,DS,Simulation,Ubisoft,3,6,3,7,0.29,0.27,1.04,6.8,8.4,1900
Imagine  Interior Designer,DS,Simulation,Ubisoft,7,1,6,106,0.72,0.34,1.73,0.31,3.1,2008
Imagine  Gymnast,DS,Simulation,Ubisoft,3,3,3,138,0.06,0.05,5.41,0.01,5.53,2010
Imagine  Fashion Stylist,DS,Simulation,Ubisoft,9,10,2,54,0.14,0.13,3.15,4.49,7.91,2010
Imagine  Fashion Designer World Tour,DS,Simulation,Ubisoft,1,5,6,275,0.29,0.27,5.06,6,11.62,2009
Imagine  Fashion Designer New York,DS,Simulation,Ubisoft,3,5,1,229,1.07,0.65,3.67,0.32,5.71,2008
Imagine  Fashion Designer,DS,Simulation,Ubisoft,10,3,10,217,2.81,1.32,1.68,1.19,7,2007
Imagine  Family Doctor,DS,Simulation,Ubisoft,8,2,5,278,0.3,0.27,5.07,0.01,5.65,2009
Imagine  Detective,DS,Simulation,Ubisoft,3,1,5,241,0.22,0.14,2.8,0.01,3.17,2009
Imagine  Cheerleader,DS,Simulation,Ubisoft,2,7,6,135,0.06,0.06,1.88,5.14,7.14,2009
Imagine  Boutique Owner,DS,Simulation,Ubisoft,8,8,1,172,0.21,0.2,1.45,5.22,7.08,2009
Imagine  Ballet Star,DS,Simulation,Ubisoft,4,10,2,249,0.25,0.23,2.27,1.73,4.48,2008
Imagine  Babyz Fashion,DS,Simulation,Ubisoft,8,6,1,223,0.19,0.17,5.37,5.62,11.35,2009
Imagine  Babyz,DS,Simulation,Ubisoft,6,3.5,9,179,2.87,1.3,5.08,1.26,10.51,2007
Imagine  Babysitters,DS,Simulation,Ubisoft,9,10,7,151,1.09,0.63,1.49,0.36,3.57,2008
Imagine  Animal Doctor,DS,Simulation,Ubisoft,9,7,5,288,1.05,0.45,5.09,0.48,7.07,2007
Imagine Animal Doctor Care Center,DS,Simulation,Ubisoft,3,1,1,221,0.05,0.05,2.4,4.95,7.45,2010
Horsez,DS,Simulation,Ubisoft,10,4,6,274,0.42,0.38,1.86,0.01,2.67,2006
Hells Kitchen  The Game,DS,Simulation,Ubisoft,6,5,8,62,0.37,0.34,1.45,2.86,5.02,2008
Happy Cooking,DS,Simulation,Ubisoft,2,7,7,118,0.19,0.17,1.99,3.45,5.8,2008
Dogz,DS,Simulation,Ubisoft,2,2,6,155,0.56,0.5,1.13,0.01,2.2,2006
Dawn of Discovery,DS,Simulation,Ubisoft,10,7.9,4,175,0.11,0.07,3.75,0.03,3.96,2009
City Life DS,DS,Simulation,Ubisoft,8,8,10,244,3.87,6.81,2.71,2.27,15.66,2009
Cesar Millans Dog Whisperer,DS,Simulation,Ubisoft,1,10,10,11,0.05,0.04,5.14,4.83,10.06,2008
Catz,DS,Simulation,Ubisoft,8,8,3,1,0.55,0.49,2.41,0.02,3.47,2006
Anno 1701  Dawn of Discovery,DS,Simulation,Ubisoft,9,8,5,221,0.13,0.07,1.68,0.05,1.93,2008
Trials Rising,PC,Simulation,Ubisoft,6,5,8,48,6.96,3.23,2.44,1.52,14.15,2019
The Settlers History Collection,PC,Simulation,Ubisoft,3,6,1,1,0.04,1.27,5.03,0.04,6.38,2018
Silent Hunter  Wolves of the Pacific U Boat Missions Expansion,PC,Simulation,Ubisoft,8,7,3,66,4.39,7.37,3.24,6.18,21.18,2008
Silent Hunter  Wolves of the Pacific,PC,Simulation,Ubisoft,7,2,8,273,0.04,5.44,2.33,0.04,7.85,2007
Silent Hunter III,PC,Simulation,Ubisoft,2,2,5,241,0.08,4.24,4.78,0.07,9.17,2005
Silent Hunter II,PC,Simulation,Ubisoft,4,4,6,206,5.62,6.09,3.71,3.05,18.47,2001
Silent Hunter 5  Battle of the Atlantic,PC,Simulation,Ubisoft,6,6,5,283,0.25,1.67,1.16,0.21,3.29,2010
Playboy The Mansion  Gold Edition,PC,Simulation,Ubisoft,4,5,9,213,5.33,7.79,2.07,6.14,21.33,2005
Pippa Funnell  The Stud Farm Inheritance,PC,Simulation,Ubisoft,7,4,7,196,4.82,3.26,3.5,3.53,15.11,2005
Pippa Funnell  The Golden Stirrup Challenge,PC,Simulation,Ubisoft,1,10,8,147,4.89,1.05,1.4,1.78,9.12,2007
Pippa Funnell  Take The Reins,PC,Simulation,Ubisoft,7,2,1,135,4.64,7.79,1.79,1.42,15.64,2006
Petz  Horsez 2,PC,Simulation,Ubisoft,2,4,6,254,3.14,4.06,5.91,3.7,16.81,2007
Petz  Horse Club,PC,Simulation,Ubisoft,3,6,1,175,7.07,7.08,3.54,3.97,21.66,2008
Petz  Dogz 5 & Catz 5,PC,Simulation,Ubisoft,9,8,10,33,2.48,5.18,2.21,6.69,16.56,2005
Petz  Catz 2,PC,Simulation,Ubisoft,1,10,9,144,6.4,2.51,5.63,1.88,16.42,2007
Petz Sports,PC,Simulation,Ubisoft,2,7,6,162,3.5,4.33,4.99,3.64,16.46,2008
Petz Dogz 2,PC,Simulation,Ubisoft,3,5,4,160,6.44,2.98,4.64,2.96,17.02,2007
Pacific Fighters,PC,Simulation,Ubisoft,4,1,8,135,2.95,7.61,1.77,4.9,17.23,2004
Lock On  Modern Air Combat,PC,Simulation,Ubisoft,7,3,10,144,0.03,3.44,5.87,0.03,9.37,2003
Imagine  Fashion Designer,PC,Simulation,Ubisoft,5,6,3,60,3.91,6.83,3.56,5.16,19.46,2007
IL 2 Sturmovik  Pe 2,PC,Simulation,Ubisoft,2,9,8,63,4.92,6.83,5.89,3.16,20.8,2006
IL 2 Sturmovik  Forgotten Battles Gold Pack,PC,Simulation,Ubisoft,7,6,9,251,4.22,7.72,4.12,4.05,20.11,2004
IL 2 Sturmovik  Forgotten Battles Ace Expansion Pack,PC,Simulation,Ubisoft,9,10,8,131,5.16,1.93,1.39,1.53,10.01,2004
IL 2 Sturmovik  Forgotten Battles,PC,Simulation,Ubisoft,2,6,7,163,0.02,2.55,3.61,0.02,6.2,2003
IL 2 Sturmovik  Cliffs of Dover,PC,Simulation,Ubisoft,10,5,3,227,0.05,6.18,3.87,0.05,10.15,2011
IL 2 Sturmovik  1946,PC,Simulation,Ubisoft,3,1,9,133,0.04,2.84,4.41,0.04,7.33,2007
IL 2 Sturmovik Series  Complete Edition,PC,Simulation,Ubisoft,3,8,4,155,1.85,5.21,5.51,6.15,18.72,2006
IL 2 Sturmovik,PC,Simulation,Ubisoft,5,1,3,107,0.01,7.67,2.72,0.01,10.41,2001
Horsez,PC,Simulation,Ubisoft,3,2,2,273,4.24,6.22,5.93,4.76,21.15,2006
Heroes over Europe,PC,Simulation,Ubisoft,1,7,8,170,4.55,7.21,3.18,4.99,19.93,2009
Heroes of the Pacific,PC,Simulation,Ubisoft,5,2,2,118,0.02,5.02,3.73,0.02,8.79,2005
Hells Kitchen  The Game,PC,Simulation,Ubisoft,1,4,8,136,2.58,7.02,2.15,1.36,13.11,2008
Flanker 2.5,PC,Simulation,Ubisoft,4,5,6,41,7.44,3.49,4.85,5.8,21.58,2002
Dogz 5,PC,Simulation,Ubisoft,3,1,8,69,5.21,1.08,5.14,2.39,13.82,2002
Dogz,PC,Simulation,Ubisoft,7,9,6,281,6.88,2.9,5.82,3.93,19.53,2006
Dawn of Discovery  Venice,PC,Simulation,Ubisoft,8,7,10,255,0.01,7.2,2.61,1.75,11.57,2010
Dawn of Discovery,PC,Simulation,Ubisoft,7,8.4,8,36,0.37,3.95,4.65,0.32,9.29,2009
Dawn of Discovery,PC,Simulation,Ubisoft,10,4,10,51,6.39,4.6,3.66,5.66,20.31,2009
Cesar Milans Dog Whisperer,PC,Simulation,Ubisoft,5,5,2,250,5.69,5.36,2.45,4.16,17.66,2008
Catz 5,PC,Simulation,Ubisoft,10,5,9,136,5.41,1.23,2.67,6.58,15.89,2002
Catz,PC,Simulation,Ubisoft,5,3,1,151,6.08,1.27,1.91,4.56,13.82,2006
Business Tycoon,PC,Simulation,Ubisoft,9,3,4,236,6.88,5.16,3.29,5.89,21.22,2000
Blazing Angels  Squadrons of WWII,PC,Simulation,Ubisoft,5,6.9,5,100,0.03,0.03,1.52,6.14,7.72,2006
Blazing Angels 2  Secret Missions of WWII,PC,Simulation,Ubisoft,5,1,1,40,4.66,1.81,5.29,2.9,14.66,2007
Petz  Horsez 2,PS2,Simulation,Ubisoft,8,4,5,29,0.26,0.13,5.45,0.1,5.94,2007
Petz  Catz 2,PS2,Simulation,Ubisoft,5,9,6,133,0.37,0.18,4.77,0.14,5.46,2007
Petz Dogz 2,PS2,Simulation,Ubisoft,8,5,7,259,0.56,0.28,3.85,0.21,4.9,2007
Horsez,PS2,Simulation,Ubisoft,3,2.1,5,88,6.91,3.23,4.76,5.82,20.72,2006
Heroes of the Pacific,PS2,Simulation,Ubisoft,2,1,3,94,0.29,0.14,5.72,0.11,6.26,2005
Heroes Over Europe,PS3,Simulation,Ubisoft,2,5,2,82,0.16,0.12,3.63,0.02,3.93,2009
Blazing Angels  Squadrons of WWII,PS3,Simulation,Ubisoft,3,6.8,1,58,0.67,0.35,2.48,0.22,3.72,2006
Blazing Angels 2  Secret Missions of WWII,PS3,Simulation,Ubisoft,7,7.2,7,152,0.15,0.1,1.77,0.03,2.05,2007
Armored Core  For Answer,PS3,Simulation,Ubisoft,6.8,6.1,3,228,0.19,0.06,0.1,0.02,0.37,2008
